longitud,altura,frecuencia_dias_precipitacion_gt_1mm_anual_cv,frecuencia_dias_precipitacion_gt_1mm_anual_max,frecuencia_dias_precipitacion_gt_1mm_anual_min,frecuencia_dias_precipitacion_gt_1mm_anual_std,humedad_relativa_porcentaje_anual_cv,nubosidad_octavos_anual_cv,nubosidad_octavos_anual_media,precipitacion_mm_anual_std,precipitacion_mm_anual_total,temperatura_anual_amplitud,temperatura_anual_cv,temperatura_maxima_c_anual_cv,temperatura_minima_c_anual_amplitud,temperatura_minima_c_anual_cv
1.8432648683930741,-0.7487009598908715,-0.8288482131100464,-0.824506557217935,-0.05437231640552354,-0.9893888647249299,-0.8516361603266969,-0.22562743886397277,-0.7640586221754069,-0.07011361254364228,0.9986227881730209,-0.5536101581570921,-0.025653713095642714,0.2579046622996532,-0.3197855595852571,0.020326213745739983
0.9063804019929061,-0.6661819421425251,-0.6452376943180389,-0.9935185658471373,-0.2915869893176031,-0.954649192704807,-0.11134304230344964,-0.17335556099460026,-0.8061785133702983,-0.48120762623301,-0.09918143530448739,0.30683326847663306,-0.013171883454876986,0.37473289454559455,0.1201420774209112,0.03833694093529121
-1.3522005311229748,0.13971807534781858,1.0296931728669076,0.4008305053437823,-0.5288016622296826,1.014621500975578,0.32021291538742375,1.22099678117091,-0.4411675362753674,1.4031370266558694,0.30774300323976206,-0.5228800357773158,0.010219903623759546,0.7092630749855148,-1.4342689066675502,0.09312913560732816
1.7847174315379704,-0.7433425821150048,-1.3870058749740295,-0.5878897451370518,0.6999703434548894,-1.4322507550608234,-1.277558228230483,-1.2122591336483777,1.8894945231027664,-1.2118587707023507,-0.5378807117835069,-2.1515765219054384,-0.2622961623670259,10.571212794354363,-1.1996408335975937,-0.07093077628237299
-0.3358391112208263,-0.7476292843356982,-1.3283970310703463,-0.5878897451370518,0.6240616481230241,-1.366562446657694,-0.9248767275588294,-0.7914705167999294,1.2928241444359312,-1.1706737055208283,-0.572190027190179,-0.49214991339754,-0.18483197150880348,-9.764876874588387,0.6773837509620578,-0.06153353093116539
3.0352936942042326,0.11828456424435198,-0.6942310247687742,0.1261859913213283,0.4200570294186356,-0.4180453302511214,-0.878678831304715,-0.6516432434993582,0.17664702777130278,0.9001958539911079,3.680240757749225,-2.1515765219054384,-0.03834512569679444,0.005977703337590264,-1.6688969797375066,0.010778549134487772
1.1782382603089545,-0.6543935110356185,-0.3032001443488877,-0.7188740518246834,-0.2915869893176031,-0.5378420563840058,-0.6724784650973266,-0.4164197930871822,-0.66575079612653,0.5467914148184959,0.7902324182610867,-0.0004679553211258472,-0.014813616644567248,0.3248106983876373,-0.14381450478278987,0.03793318397411886
1.8265513694880164,-0.7283391243425782,-0.7977122647862147,-0.7400005529033337,0.04051355275930837,-0.910811035155604,-0.5936040080781069,-0.18773032740867773,-0.6938868834447175,0.11648750223597572,1.3522762650393318,-0.33849930149866053,-0.024501006813519764,0.24606744053024068,-0.23180003218402376,0.02230541453580056
0.0029480287465541394,-0.2578735556214866,1.3927932761139445,-0.9301390626111864,-0.9795095407626339,-0.0742328619249834,0.4441584907033401,-0.0452894602146379,-1.206317479721769,0.27378113737809484,-0.6342377904837774,0.3375633908564094,-0.02370924896317268,0.14339240822598825,1.14663989710197,0.030831811539381512
0.9607620117935952,-0.6608235643666585,0.6578933193529172,-0.8456330582965852,-0.8134592697241781,-0.028809362200259037,-0.636421570459969,-0.25699056558559624,-0.9255462850166214,1.5868640052451828,0.6144617121078902,-0.33849930149866053,-0.026340679465796803,0.12718056102005368,-0.05582897738155602,0.024419200979585255
-0.1308854392124116,-0.2610885822870066,1.5809826108359275,-1.18365707555499,-1.0269524753450496,-0.1983031191397085,0.24021168041078642,0.5466895566560052,-1.1010177517345399,0.6053846003344763,-0.5192476088882282,0.30683326847663306,-0.022509968689852843,0.20232118616502037,0.6187267326945683,0.028385519362866644
-0.4194818917772198,0.25974573752723146,2.3822753985815965,-1.3822461856943027,-1.0506739426362577,-0.43507052665780865,-0.33331829991468204,1.0681015384029953,-1.444968783232025,-0.34382609371235656,-1.1151314233931637,0.36829351323618464,-0.019238145808271524,0.2295982624162754,1.20529691536946,0.041939086373201456
-0.42367281417533487,-0.7058339376839383,-0.3306730399287392,-1.5216810928133946,-0.7422948678505542,-1.101189952059532,0.17598533683799347,-1.2200999153287835,-0.12526835231368014,-0.8506756561207518,-0.9932887656698798,-0.5843402805368678,-0.014906764626961026,0.42465509070355195,-0.7890417057251699,0.03457645943417612
1.9478371655963391,-0.7154790176804983,-0.7088832357446949,-0.6977475507460332,-0.10181525098793949,-0.82017081946818,-0.5428989999943229,-0.18773032740867773,-1.0027099256856629,0.7249116504608142,1.8460300243802206,-0.4614197910177642,-0.02695778484915555,0.17890407353422588,-0.40777108698649095,0.021529567826096812
0.39611677851462546,-0.2996689022732465,1.2545130350286922,-0.38085003456627886,-0.884623671597802,0.6156666961095622,-0.30064173914957676,-0.43732854423493106,-0.855290306503542,1.4778863413628038,0.3150178922794805,-0.33849930149866053,-0.02488524224089408,0.12666589920399224,-0.02650046824781157,0.026168814477998802
1.1121622203434642,-0.4904271510940991,-0.4529274252590784,-0.8033800561392848,-0.33902992390001907,-0.6980305440323508,-0.4910672139531213,-0.41380619919371353,-0.5675272098600426,-0.004933864924880646,0.16881608996513928,0.09172241181820204,-0.009550755639319014,0.4063845962333717,-0.2611285413177682,0.046277494505014234
0.9733096836442401,-0.5054306088665257,-0.1040216513949644,-0.9301390626111864,-0.4813587276472667,-0.5004831233782386,-0.41557309080615396,-0.5340315182932701,-0.4696405827231144,0.11683043894050066,0.026838416770634692,-0.1541185672200053,-0.009597329630515903,0.39969399262457317,-0.02650046824781157,0.053268031695508186
1.7596220878366824,-0.688687128801165,-0.2313127342482763,-0.6554945485887325,-0.3864728584824349,-0.39019845029848316,-0.8223399334338439,-0.566701441961628,-0.7851185677728526,1.8665588267039437,1.8157570990213923,-1.0145619938537305,-0.03350143061231819,0.06027452493206957,-0.671727669190192,0.015615715865395815
2.018932274302086,-0.7454859332253515,-0.9190508869305588,-0.8456330582965852,0.06423502005051623,-1.0491493719500224,-0.769381369435225,-0.30272845872129717,-0.8272384589677445,-0.38996468907035076,0.716310158663948,-0.3692294238784363,-0.018003935041554016,0.3098855057218562,-0.5544136326552137,0.030689309082497153
-1.4483909835300077,-0.4057647822354061,0.5800534485433378,0.46421000857973294,-0.22042258744397927,0.892343369698399,0.004715087310544873,0.7021983933173881,-0.1392521561903845,1.3330146357401447,0.5262243482713055,-0.3692294238784363,0.001079757851370458,0.5934641663716963,-1.5222544340687836,0.06169151025800598
-1.5780586244345607,-0.5365091999665523,-0.14111006042776392,-1.606187097127996,-0.7897378024329702,-1.0769962519026608,0.7776847660988977,-1.2841329657187648,-0.04102856992389717,-1.1069963472742712,-1.2216264119810416,-0.5228800357773158,0.021479165995606998,0.7162110095023438,-0.5544136326552137,0.21997215584073027
1.7972651033886133,-0.7422709065598315,-0.7848915801822841,-0.8667595593752356,-0.07809378369673141,-0.9621623360583654,-0.5981111199077767,-0.3785226816318872,-0.7219387309805154,-0.015417929891786962,0.9747329912619453,-0.18484868959978107,-0.021054531464950118,0.23191424058855173,-0.09688889016879856,0.02600256161163371
1.0142903799084426,-0.6522501599252718,0.27189913645600366,-0.7188740518246834,-0.5999660641033064,-0.19933703794983124,-0.7479725882442939,-0.48960042210430355,-0.8342303609060963,1.2994612730942414,0.710677986504166,-0.21557881197955686,-0.022032585280084744,0.18610933895908577,0.03215655001967733,0.031211818091073144
-1.3480096087248599,0.09899440425123206,0.3598124023115284,-0.5498620431954809,-0.4813587276472667,-0.10159724643289794,0.5771182896785962,-0.06097102357544954,-0.5604510681393009,-0.1726190265580817,-0.4899133788893636,-0.3999595462582126,0.01054592156213776,0.6778687042057685,-0.7303846874576809,0.09883715068586287
1.1949768545577126,-0.6383183777080186,-0.15896744255466747,-1.257599829330266,-0.7304341342049503,-0.9176348993024139,-1.381221800312886,-0.2217070480237697,0.5250627677354469,-1.1680499675592244,-1.2299883102475981,5.322081431223198,-0.10188369318714763,-1.3872118327406622,5.791219917558294,-0.03277970185316535
1.3204535730641505,-0.6393900532631919,-0.07609087422211541,-1.2364733282516158,-0.7778770687873662,-0.8933033433041929,-1.3834753562277209,-0.2217070480237697,0.5250627677354469,-1.1717351762729293,-1.2393067390859576,5.312708743897366,-0.10195355417394296,-1.3892704800049076,5.786586013115161,-0.032811369065806326
-0.5616972045324157,-0.6640385910321784,-0.6031125877622667,-0.33859703240897804,0.08795648734172411,-0.6222098312900188,-1.3000937873788314,-0.3955110419394332,1.293919261606998,-0.9913885737710763,-0.9002119579050025,1.450301122228094,-0.09253396445437255,-1.1818617681321573,1.9493611920925589,-0.025892083103754553
-0.8126506415452911,1.4503772793248002,2.2897833167960964,-1.4794280906560942,-1.0506739426362577,-0.7189157039968295,0.2650007954739698,0.01612999628187485,-1.7075441849409796,-0.7554862251361782,-1.2830253021070654,-0.012022481335921402,-0.01645534983425752,0.16938282993708975,0.16043944897067608,0.04093365237185068
-0.5616972045324157,-0.17856956453866027,2.4646940853211503,-1.1202775723190392,-1.0388132089906539,-0.272055994261795,0.430637155214331,0.4604409581715407,-1.4924800204998627,-0.6838124538904597,-1.2366246517687012,0.7630526653267861,-0.017573125622982813,0.208754458865788,0.8957051729536519,0.035661061467129315
-0.4362204860259779,-0.19571637342143353,2.2142328539515046,-0.4442295378022295,-1.0150917416994456,0.5966425900033046,0.305564801940997,0.4604409581715407,-1.4924800204998627,-0.27051929054032875,-0.9718032022495116,0.40575353241713147,-0.015989609922288654,0.22522363697975334,0.46363757639532704,0.037410674965542866
