ghi
199.86391666666665
201.66622222222225
183.92819444444444
101.2422222222222
124.60077777777776
198.3715277777778
200.7891666666667
199.86391666666665
215.4028333333333
207.0114166666667
226.91741666666667
242.8600833333333
181.3800833333333
200.5800555555556
209.88300000000004
200.38
200.38
202.8449444444444
194.5599722222222
183.92819444444444
134.15716666666663
199.86391666666665
204.73519444444443
182.73177777777772
127.98788888888888
127.98788888888888
135.745
246.6943055555556
237.67736111111108
237.67736111111108
226.91741666666667
226.91741666666667
218.96505555555555
218.96505555555555
211.3547777777777
135.745
205.79627777777785
205.79627777777785
207.9520555555556
207.9520555555556
205.2223611111111
205.2223611111111
204.60036111111108
204.60036111111108
203.02838888888888
203.02838888888888
135.745
254.17913888888893
254.17913888888893
237.67736111111108
237.67736111111108
226.91741666666667
218.96505555555555
211.3547777777777
135.745
205.79627777777785
207.9520555555556
207.9520555555556
205.2223611111111
205.2223611111111
204.60036111111108
204.60036111111108
203.02838888888888
203.02838888888888
134.28766666666667
261.3505555555556
242.8600833333333
242.8600833333333
226.4333055555556
221.3782222222222
205.71691666666663
206.8705555555556
206.8705555555556
205.87794444444444
134.28766666666667
205.87794444444444
204.30408333333327
204.30408333333327
203.22047222222224
203.22047222222224
261.3505555555556
253.08425
253.08425
242.8600833333333
221.3782222222222
134.28766666666667
221.3782222222222
205.71691666666663
205.71691666666663
206.8705555555556
206.8705555555556
207.0114166666667
205.87794444444444
205.87794444444444
203.22047222222224
203.22047222222224
201.6535
274.27494444444443
269.2336388888889
269.2336388888889
250.81622222222225
207.15713888888888
207.15713888888888
207.41419444444443
207.41419444444443
205.8453055555556
205.8453055555556
207.19233333333327
207.19233333333327
205.7746388888889
205.7746388888889
201.5828888888889
201.5828888888889
199.6759166666667
199.6759166666667
199.8951388888889
199.8951388888889
274.27494444444443
269.2336388888889
269.2336388888889
250.81622222222225
247.66077777777772
247.66077777777772
207.15713888888888
207.15713888888888
207.41419444444443
207.41419444444443
205.8453055555556
205.8453055555556
207.19233333333327
207.19233333333327
205.7746388888889
205.7746388888889
203.93033333333327
203.93033333333327
201.5828888888889
133.9127777777778
201.5828888888889
199.8951388888889
200.42019444444443
285.3561666666667
285.3561666666667
251.6426111111112
251.6426111111112
133.9127777777778
202.74761111111107
202.74761111111107
205.34355555555555
205.4400555555556
204.7511944444444
204.7511944444444
206.8530555555556
206.8530555555556
206.6837222222222
206.6837222222222
133.9127777777778
204.8615
204.8615
202.8449444444444
202.8449444444444
201.3815555555556
198.3803055555556
198.3803055555556
133.9127777777778
285.3561666666667
259.6297777777778
259.6297777777778
251.6426111111112
202.74761111111107
202.74761111111107
205.34355555555555
205.4400555555556
204.7511944444444
135.745
204.7511944444444
206.8530555555556
206.8530555555556
206.6837222222222
206.6837222222222
204.8615
201.7853055555556
291.66361111111115
135.745
219.22219444444443
204.31522222222225
203.9186388888889
203.9186388888889
202.51913888888888
202.51913888888888
203.9498055555556
135.745
203.9081944444445
203.9081944444445
199.0521666666667
198.3715277777778
294.9735
291.66361111111115
135.745
219.22219444444443
219.22219444444443
204.31522222222225
203.9186388888889
203.9186388888889
202.51913888888888
202.51913888888888
203.9498055555556
135.745
203.9081944444445
203.9081944444445
201.9707222222222
199.0521666666667
294.06161111111106
294.06161111111106
274.4482777777777
225.2605000000001
135.745
225.2605000000001
205.63433333333333
205.63433333333333
205.22147222222225
205.22147222222225
201.22933333333333
201.22933333333333
203.23147222222224
135.745
204.30911111111115
204.30911111111115
202.5183333333333
297.58200000000005
294.06161111111106
294.06161111111106
274.4482777777777
274.4482777777777
225.2605000000001
135.745
225.2605000000001
205.63433333333333
205.63433333333333
205.22147222222225
205.22147222222225
201.22933333333333
201.22933333333333
203.23147222222224
203.23147222222224
203.69222222222223
136.34825
203.69222222222223
204.30911111111115
204.30911111111115
202.5183333333333
202.5183333333333
204.30625
292.9482222222222
292.9482222222222
284.1677222222222
284.1677222222222
136.34825
229.2006111111112
201.60083333333333
205.30013888888888
205.30013888888888
201.40858333333333
201.40858333333333
201.80627777777767
201.80627777777767
202.48066666666668
203.55030555555552
133.4214722222222
203.55030555555552
202.33125
202.33125
292.9482222222222
292.9482222222222
284.1677222222222
284.1677222222222
229.2006111111112
133.4214722222222
201.40858333333333
201.40858333333333
201.80627777777767
201.80627777777767
203.55030555555552
203.55030555555552
287.32672222222226
287.32672222222226
258.8516388888889
133.4214722222222
201.1057777777777
201.1057777777777
203.67094444444444
203.67094444444444
203.9574444444445
203.9574444444445
287.32672222222226
133.33447222222222
287.32672222222226
258.8516388888889
258.8516388888889
198.4174722222222
201.1057777777777
201.1057777777777
203.67094444444444
203.67094444444444
290.33644444444445
271.9723333333333
271.9723333333333
195.73433333333327
200.8938888888889
200.8938888888889
201.45147222222224
290.33644444444445
271.9723333333333
195.73433333333327
195.73433333333327
200.8938888888889
200.8938888888889
205.1815833333333
200.3901666666667
133.33447222222222
133.33447222222222
133.33447222222222
133.33447222222222
133.33447222222222
135.1389166666667
135.1389166666667
135.1389166666667
135.1389166666667
135.1389166666667
135.1389166666667
135.1389166666667
135.1389166666667
133.4214722222222
133.4214722222222
133.4214722222222
133.33447222222222
133.33447222222222
133.33447222222222
133.33447222222222
133.33447222222222
133.33447222222222
133.33447222222222
133.33447222222222
135.1389166666667
135.1389166666667
135.1389166666667
135.1389166666667
135.1389166666667
135.62583333333336
135.62583333333336
135.62583333333336
135.62583333333336
135.62583333333336
136.57013888888886
136.57013888888886
136.57013888888886
134.5446388888889
134.5446388888889
134.5446388888889
134.5446388888889
134.5446388888889
134.5446388888889
134.5446388888889
134.5446388888889
133.50352777777778
133.50352777777778
133.50352777777778
133.50352777777778
133.50352777777778
135.79269444444444
135.79269444444444
135.79269444444444
128.94394444444444
135.79269444444444
135.79269444444444
136.57013888888886
136.57013888888886
134.5446388888889
134.5446388888889
134.5446388888889
134.5446388888889
134.5446388888889
134.5446388888889
127.8485
128.94394444444444
134.5446388888889
134.5446388888889
133.50352777777778
133.50352777777778
133.50352777777778
133.50352777777778
133.50352777777778
133.50352777777778
128.94394444444444
135.79269444444444
135.79269444444444
135.79269444444444
135.70597222222224
135.70597222222224
135.70597222222224
135.70597222222224
128.94394444444444
135.70597222222224
135.70597222222224
135.70597222222224
135.70597222222224
136.31580555555556
136.31580555555556
136.31580555555556
136.31580555555556
136.31580555555556
129.86147222222223
116.4520277777778
116.4520277777778
132.35627777777776
132.35627777777776
132.35627777777776
132.35627777777776
132.35627777777776
132.35627777777776
135.70597222222224
135.70597222222224
135.70597222222224
135.70597222222224
135.70597222222224
135.70597222222224
136.31580555555556
136.31580555555556
136.31580555555556
136.31580555555556
135.86325
135.86325
135.86325
135.86325
135.86325
138.07447222222223
138.07447222222223
138.07447222222223
138.07447222222223
138.07447222222223
139.24063888888887
139.24063888888887
139.24063888888887
139.24063888888887
124.28519444444444
124.28519444444444
135.86325
135.86325
135.86325
135.86325
135.86325
135.86325
138.07447222222223
138.07447222222223
138.07447222222223
138.07447222222223
138.07447222222223
138.07447222222223
138.07447222222223
139.24063888888887
139.24063888888887
139.24063888888887
139.24063888888887
139.24063888888887
136.00622222222222
136.00622222222222
136.00622222222222
141.72575000000003
141.72575000000003
141.72575000000003
141.72575000000003
141.72575000000003
141.72575000000003
141.8296388888889
141.8296388888889
141.8296388888889
141.8296388888889
141.8296388888889
141.8296388888889
136.00622222222222
136.00622222222222
141.72575000000003
141.72575000000003
141.72575000000003
141.72575000000003
141.72575000000003
141.72575000000003
141.72575000000003
141.8296388888889
141.8296388888889
141.8296388888889
141.8296388888889
141.8296388888889
141.88483333333332
141.88483333333332
141.88483333333332
134.7671388888889
134.7671388888889
135.412
135.412
135.412
135.412
143.63197222222223
143.63197222222223
143.63197222222223
144.12361111111113
144.12361111111113
144.12361111111113
144.12361111111113
124.64680555555556
141.88483333333332
141.88483333333332
141.88483333333332
134.7671388888889
134.7671388888889
135.412
135.412
135.412
135.412
143.63197222222223
144.12361111111113
144.12361111111113
144.12361111111113
144.12361111111113
143.41769444444446
107.54169444444445
107.54169444444445
107.54169444444445
107.54169444444445
124.60077777777776
140.72769444444444
147.47022222222222
124.60077777777776
140.72769444444444
147.47022222222222
128.7988333333333
147.0812777777778
147.0812777777778
110.54911111111107
110.54911111111107
128.7988333333333
131.34286111111112
147.0812777777778
89.82561111111112
108.71286111111112
108.71286111111112
108.71286111111112
136.00441666666666
136.00441666666666
136.00441666666666
136.00441666666666
131.34286111111112
136.00441666666666
153.40944444444446
111.60438888888886
140.00019444444447
140.00019444444447
140.00019444444447
140.00019444444447
147.33133333333333
140.00019444444447
140.00019444444447
131.34286111111112
140.00019444444447
147.33133333333333
110.1833888888889
110.1833888888889
110.1833888888889
110.1833888888889
131.34286111111112
108.72055555555556
106.7598888888889
108.72055555555556
89.07080555555558
119.80174999999998
119.80174999999998
119.80174999999998
119.80174999999998
135.24461111111108
135.24461111111108
137.3141388888889
146.66108333333332
141.21602777777778
139.88622222222222
146.66108333333332
146.66108333333332
146.66108333333332
141.21602777777778
131.64075
155.90886111111112
155.90886111111112
150.34669444444447
134.15716666666663
155.90886111111112
150.34669444444447
147.23844444444444
147.23844444444444
164.48455555555554
164.48455555555554
159.50658333333334
159.50658333333334
159.50658333333334
160.23155555555556
147.23844444444444
147.23844444444444
164.48455555555554
164.48455555555554
164.48455555555554
164.48455555555554
159.50658333333334
159.50658333333334
159.50658333333334
159.50658333333334
132.1118611111111
165.6209722222222
165.6209722222222
165.6209722222222
167.58849999999998
167.58849999999998
167.58849999999998
165.6209722222222
165.6209722222222
165.6209722222222
167.58849999999998
167.58849999999998
167.58849999999998
165.67608333333334
165.67608333333334
165.67608333333334
174.06225000000003
174.06225000000003
174.06225000000003
174.06225000000003
174.29763888888888
174.29763888888888
174.29763888888888
174.29763888888888
174.16194444444443
174.16194444444443
174.16194444444443
174.16194444444443
174.06225000000003
174.06225000000003
174.06225000000003
174.06225000000003
174.29763888888888
174.29763888888888
174.16194444444443
174.16194444444443
174.16194444444443
174.16194444444443
178.9224444444445
178.9224444444445
175.94138888888892
175.94138888888892
175.94138888888892
178.9224444444445
180.6766388888889
180.6766388888889
175.94138888888892
175.94138888888892
182.6877777777778
182.6877777777778
182.6877777777778
184.1778611111112
184.1778611111112
184.1778611111112
184.1778611111112
181.3800833333333
182.6877777777778
182.6877777777778
184.1778611111112
184.1778611111112
184.1778611111112
184.1778611111112
181.3800833333333
176.23783333333336
189.50316666666663
189.50316666666663
186.93577777777776
186.93577777777776
187.1743611111111
187.1743611111111
187.30416666666667
187.30416666666667
129.62911111111111
187.5775833333333
187.5775833333333
184.80252777777773
189.50316666666663
189.50316666666663
186.93577777777776
186.93577777777776
187.1743611111111
187.1743611111111
187.30416666666667
129.62911111111111
187.30416666666667
187.5775833333333
187.5775833333333
184.80252777777773
184.80252777777773
176.1595
191.31102777777772
191.31102777777772
192.39152777777767
192.39152777777767
191.66477777777777
191.66477777777777
192.47850000000005
192.47850000000005
191.7393055555556
191.7393055555556
190.56838888888888
190.56838888888888
176.1595
191.31102777777772
191.31102777777772
192.39152777777767
192.39152777777767
191.66477777777777
192.47850000000005
191.7393055555556
191.7393055555556
190.56838888888888
182.73177777777772
199.23225
199.34294444444444
199.34294444444444
194.4550277777778
192.66666666666663
192.66666666666663
193.74575
191.57202777777772
182.73177777777772
